"text","href"
"My Very Un-Instagrammable 9 Months on an Organic Farm","https://medium.com/indian-thoughts/my-very-un-instagrammable-9-months-on-an-organic-farm-9ce6d1cae4f5?source=topic---8------4-----------"
"","https://medium.com/@katiehyson23"
"What Happens When Your Biggest Fear Is Something Inevitable?","https://theestablishment.co/what-happens-when-your-biggest-fear-is-something-inevitable-9fdd042cd645?source=topic---8------0-----------"
"","https://medium.com/@sarahkurchak"
"Sarah Kurchak","https://theestablishment.co/@sarahkurchak"
"A Work in Progress","https://medium.com/@meganhoins/a-work-in-progress-588d51632587?source=topic---8------1-----------"
"","https://medium.com/@meganhoins"
"Skylarking in Utopia","https://medium.com/obamaalumni/skylarking-in-utopia-a67eb35e07a2?source=topic---8------2-----------"
"","https://medium.com/@shirakol"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Ffuture"
"Science","https://medium.com/topic/science"
"Virtual Reality vs Augmented Reality— What’s The Difference?","https://virtualrealitypop.com/virtual-reality-vs-augmented-reality-whats-the-difference-a650a4b3895f?source=topic---8------0-----------"
"","https://medium.com/@Alexandheir"
"Alex Balladares","https://virtualrealitypop.com/@Alexandheir"
"What happens to insurance once our cars are autonomous?","https://medium.com/startup-grind/letter-to-sacramento-autonomous-vehicle-regulators-ca-dmv-2d3c7ba30252?source=topic---8------2-----------"
"","https://medium.com/@chriskelvinlee"
"Fast Digital","https://medium.com/@stinajonsson/fast-digital-7ac67c37f6a?source=topic---8------3-----------"
"","https://medium.com/@stinajonsson"
"Silicon Valley Needs to Stop Pimping Out Patients to Alleviate White Guilt","https://thedevelopmentset.com/silicon-valley-needs-to-stop-pimping-out-patients-to-alleviate-white-guilt-bc94b4a17885?source=topic---8------1-----------"
"","https://medium.com/@jfoth"
"Data is the New Dollar: The Future of Value","https://medium.com/towards-data-science/data-is-the-new-dollar-the-future-of-value-79cf4347b2ce?source=topic---8------4-----------"
"","https://medium.com/@willmurphy"
"Welcome, robot overlords","https://medium.com/bloomberg/welcome-robot-overlords-7dd73d0eb86f?source=topic---8------0-----------"
"Imperfection is the only thing we will have left","https://thedisruptivefuture.com/imperfection-is-the-only-thing-we-will-have-left-f4eb8330d976?source=topic---8------2-----------"
"","https://medium.com/@realronmcdaniel"
"Blockchain: The Pro's and Con's of a Technology that Will Affect our Future","https://medium.com/totvslabs/blockchain-the-pros-and-con-s-of-a-technology-that-will-affect-our-future-f67037da7d64?source=topic---8------3-----------"
"There is no such thing as “internet addiction”","https://medium.com/enrique-dans/there-is-no-such-thing-as-internet-addiction-5ecb86906b1f?source=topic---8------1-----------"
"A Beginners Guide To Making Yourself Artificially Intelligent • (It’s A Lot Easier Than You Think)","https://uxdesign.cc/a-beginners-guide-to-making-yourself-artificially-intelligent-its-a-lot-easier-than-you-think-3d89f80b50c7?source=topic---8------4-----------"
"","https://medium.com/@elliotsoren"
"Elliot Soren","https://uxdesign.cc/@elliotsoren"
"Is Your City Ready for Global Warming’s Coming Heat Waves?","https://psmag.com/is-your-city-ready-for-global-warmings-coming-heat-waves-87383742cfa?source=topic---8------0-----------"
"","https://medium.com/@bberwyn"
"Bob Berwyn","https://psmag.com/@bberwyn"
"Access Denied! Why You Should Care about Net Neutrality","https://medium.com/truman-doctrine-blog/access-denied-why-you-should-care-about-net-neutrality-f6d9dccedf00?source=topic---8------1-----------"
"","https://medium.com/@TrumanProject"
"State of AI: How did we get here, and where are we going next?","https://hackernoon.com/state-of-ai-how-did-we-get-here-and-where-are-we-going-next-2e2196049547?source=topic---8------2-----------"
"","https://medium.com/@azeem"
"azeem","https://hackernoon.com/@azeem"
"The Deep Learning Rut","https://humanizing.tech/the-deep-learning-rut-d7ba5c66aef1?source=topic---8------0-----------"
"","https://medium.com/@interintelligence"
"Timothy Busbice","https://humanizing.tech/@interintelligence"
"Would You Listen to the Radio in a Self-Driving Car?","https://medium.com/@laskyjoshua/would-you-listen-to-the-radio-in-a-self-driving-car-10369a071e81?source=topic---8------1-----------"
"","https://medium.com/@laskyjoshua"
"Design In An Age of Artificial Intelligence","https://medium.com/startup-grind/design-in-an-age-of-artificial-intelligence-739e656b44ba?source=topic---8------2-----------"
"","https://medium.com/@blakehudelson"
"I was late to the VR party. But now I’ve arrived (and it’s going off)","https://medium.com/@NEVERBLAND/i-was-late-to-the-vr-party-but-now-ive-arrived-and-it-s-going-off-c25261156f66?source=topic---8------0-----------"
"","https://medium.com/@NEVERBLAND"
"Mark Zuckerberg Doesn’t Want to be President","https://blog.spaceship.com.au/mark-zuckerberg-doesnt-want-to-be-president-bc32848db9b8?source=topic---8------2-----------"
"","https://medium.com/@AbiTyasTunggal"
"Abi Tyas Tunggal","https://blog.spaceship.com.au/@AbiTyasTunggal"
"Social media intelligence and profiling in the insurance industry…","https://medium.com/@privacyint/social-media-intelligence-and-profiling-in-the-insurance-industry-4958fd11f86f?source=topic---8------3-----------"
"","https://medium.com/@privacyint"
"Get Real, People. Facebook is Bad for Bots.","https://medium.com/@Chatbotcopy/get-real-people-facebook-is-bad-for-bots-76b4622e3d49?source=topic---8------1-----------"
"","https://medium.com/@Chatbotcopy"
